url	class
http://www.formeformidable.pl/szukac-prezentow-swiatecznych/	positive
http://www.forum-borelioza.pl/opinie-beata-herman-ponikwia-t443.html	positive
http://www.forum-norwegia.pl/viewtopic.php?f=128&t=6429&start=24	positive
http://www.forum.eprogramy.net/index.php?showtopic=315&view=getnewpost	positive
http://www.forum.fora.pl/hydepark,4/ktore-macie-miejsce-w-wyszukiwarkach,20421-45.html	positive
http://www.forum.fora.pl/hydepark,4/reczne-promowanie-forum,15103.html	positive
http://www.forum.glodne.pl/3-vt780.html?postdays=0&postorder=asc&start=30	negative
http://www.forum.ipo.pl/index.php?showtopic=4359	positive
http://www.forum.optymalizacja.com/topic/107624-lista-seokatalogow/	positive
http://www.forum.optymalizacja.com/topic/133697-programy-partnerskie-turystyka/	positive
http://www.forum.optymalizacja.com/topic/15368-przekierowanie-domeny-bez-www-na-z-www/	positive
http://www.forum.optymalizacja.com/topic/24388-pozycjonowanie-jest-prawie-dla-kazdego/	positive
http://www.forum.swidnik.net/viewtopic.php?t=359&start=25	positive
http://www.forum.swidnik.net/viewtopic.php?t=778&start=350	positive
http://www.forum.wirtualnyknurow.pl/viewtopic.php?p=118942	positive
http://www.forum.wirtualnyknurow.pl/viewtopic.php?t=3003&postdays=0&postorder=asc&start=15	positive
http://www.forum.wolsztyn.pl/index.php?topic=56.30	positive
http://www.forumgliwice.pl/salon.itaka.juz.w.c.h..forum.aktualnosci.centrum.forum/news/show/1877	positive
http://www.forumjezykowe.com.pl/viewtopic.php?p=498	positive
http://www.freha.pl/lofiversion/index.php?t11149.html	positive
http://www.fukkad.com/cgi/pod.cgi/Computers/odp.pl?search=/World/Polski/Dom/Informacje_dla_konsumentów/	negative
http://www.fundacjadzieciom.pl/fundacja.html,178,2	positive
http://www.fuw.edu.pl/~ajduk/WORLD/worldtra.html	negative
http://www.gabclinic.com/	positive
http://www.galaappaward.pl/	positive
http://www.galaxy-centrum.pl/en/services/itaka-travel-agency.html	negative
http://www.galaxy-centrum.pl/uslugi/itaka-biuro-turystyczne.html	positive
http://www.galeria-amber.com.pl/pl/zakupy/uslugi/pokaz/67,itaka	positive
http://www.galeria-warminska.pl/en/shops/itaka	positive
http://www.galeria-warminska.pl/pl/sklepy/itaka	positive
http://www.galeriaecho.pl/pl/zakupy/uslugi/pokaz/109,itaka	positive
http://www.galeriaolimpia.pl/pl/zakupy/uslugi/pokaz/365,itaka	positive
http://www.gapula.pl/gdzie-nas-kupisz	positive
http://www.gdzietylkochce.com/warto-byc-na-czasie-czyli-rss-moim-przyjacielem/	positive
http://www.gdzietylkochce.com/zyje/	positive
http://www.git2011.pl/raport	positive
http://www.glazorczyk.republika.pl/hobby.htm	negative
http://www.gltour.com.ua/index.php/component/content/?view=featured	positive
http://www.goldenline.pl/firma/mybaze-com/	positive
http://www.goldenline.pl/firma/portal-turystyczny-wakacje-pl/	positive
http://www.goldenline.pl/firma/portal-turystyczny-wakacje-pl/opinie	positive
http://www.goldenline.pl/praca/oferta/311071/offline	positive
http://www.goldenline.pl/praca/oferta/324509/offline	positive
http://www.gosiatravel.pl/wczasy-wycieczki.php	positive
http://www.gosnet.pl/page/nowy_algorytm_google_w_polsce	positive
http://www.got-blogger.com/damianhome/	negative
http://www.gramada.zywiec.pl/gramada.php?go=lastminuteop.html	positive
http://www.gramada.zywiec.pl/index2.php?modul=oferty&kat_id=8	positive
http://www.grancanaria.pl/	negative
http://www.groesbeck.pl/jobs-in,Rio%20do%20Sul%20-%20SC.html	negative
http://www.groesbeck.pl/jobs,ANGELONI.html	negative
http://www.groesbeck.pl/jobs,For%20Arbeit.html	negative
http://www.groesbeck.pl/jobs,WELLSAT.html	negative
http://www.groesbeck.pl/key,Condutor.html	negative
http://www.groesbeck.pl/key,Datasul,3.html	negative
http://www.groesbeck.pl/key,Demonstrador,Rio%20Grande%20do%20Sul.html	negative
http://www.groesbeck.pl/key,Desenho,1.html	negative
http://www.groesbeck.pl/key,Diretor,Cear%C3%A1.html	negative
http://www.groesbeck.pl/key,Educador.html	negative
http://www.groesbeck.pl/key,Erp,Acre.html	negative
http://www.groesbeck.pl/key,Estrutura.html	negative
http://www.groesbeck.pl/key,Extrusor.html	negative
http://www.groesbeck.pl/key,Fresador.html	negative
http://www.groesbeck.pl/key,Noturno,Goi%C3%A1s.html	negative
http://www.groesbeck.pl/key,Or%C3%A7amentista,Para%C3%ADba.html	negative
http://www.groesbeck.pl/key,Terapeuta.html	negative
http://www.groesbeck.pl/key,Tosador,2.html	negative
http://www.groesbeck.pl/key,Tradutor.html	negative
http://www.groesbeck.pl/key,Usina,Rio%20Grande%20do%20Sul.html	negative
http://www.groupon.pl/oferty/cala-polska/wakacje-online/129595	positive
http://www.grupaimpact.pl/project/wakacje-pl-billboardy-sponsorskie-2013/	positive
http://www.grupaimpact.pl/project/wakacje-pl-reklama-2014/	positive
http://www.gry-online.pl/S043.asp?ID=13184252	positive
http://www.gry.mportalik.com/kody_gry.php?cmd=tyt&l=C	negative
http://www.grzelczakrafal.pl/linki.html	negative
http://www.gwiazdor.pl/strona/10224,wakacje-pl-portal-turystyczny/	negative
http://www.happyviza.com/phpbb3/viewtopic.php?f=50&t=191	positive
http://www.hirsutyzm.fora.pl/leczenie,4/leczenie-a-wiek-moje-watpliwosci,689-15.html	positive
http://www.hirsutyzm.fora.pl/przychodnie-lekarze,8/poszukuje-dobrego-lekarza-w-lodzi,92-15.html	positive
http://www.hiszpania-online.com/phpBB2/viewtopic.php?t=2080	positive
http://www.hiszpania-online.com/phpBB2/viewtopic.php?t=2972	positive
http://www.hkartist.net/forums/index.php?showuser=69025	positive
http://www.holkatravel.pl/kontakt	positive
http://www.holkatravel.pl/kup-bilet	positive
http://www.hotele.ii.pl/index.php	negative
http://www.hotis.pl/forum/viewtopic.php?t=79	negative
http://www.hrpolska.pl/	positive
http://www.hrpolska.pl/hr/eventy/mi-dzynarodowa-konferencja-obraz-polskiego-rynku-pracy-w-wynikach-5-edycji-bada-bkl-wyzwania-na-dzi-i-na-jutro.html	negative
http://www.ideabest.pl/linki-sponsorowane,70.html	positive
http://www.idealnewakacje.pl/	positive
http://www.idealnewakacje.pl/?ep3[]=?ro=PA&sd=*0&ed=*240&d=4&a=2&tt=B&sp=3&st=PA	positive
http://www.ilounge.com/index.php/member/memberlist/0-total_posts-desc-20-98320/P169920	negative
http://www.ilounge.com/index.php/member/memberlist/0-total_posts-desc-20-98320/P170000	negative
http://www.info.mojeauto.pl/cms/?id=450	positive
http://www.infobrokering.com.pl/lista-klientow/	positive
http://www.infobrokerka.pl/informacja-medyczna-w-internecie/	positive
http://www.infomaza.bielsko.pl/biura_podr.php	positive
http://www.infomed-software.pl/	positive
http://www.infomedsoftware.com/	positive
http://www.informat.com.pl/category/pozycjonowanie/page/2/	positive
http://www.informat.com.pl/pozycjonowanie-i-optymalizacja-stron-www-jak-to-sie-robi/	positive
http://www.informator.bemowa.pl/news.php?news=old	negative
http://www.inkoso.host56.com/tasg/pionizatory.html	negative
http://www.internetpr.pl/gielda_pracy/art16370,.html	positive
http://www.internetpr.pl/gielda_pracy/art16486,.html	positive
http://www.internetstandard.pl/konferencja/ecommerce2014	positive
http://www.internetstandard.pl/news/357209_2/Blog.roku.wybrany.przez.pomylke.html	positive
http://www.ipromocja.pl/bywidocznym-pl-reklama-internetowa-i-pozycjonowanie-witryn-blog-s70845.html	positive
http://www.is.umk.pl/~duch/search.html	negative
http://www.isearch.pl/	positive
http://www.isender.pl/	positive
http://www.it.tarnow.pl/index.php/pol/Przydatne-informacje/Biura-podrozy-PTTK-PTT	positive
http://www.itaka.gala.pl/	negative
http://www.itaka.gala.pl/index.php	negative
http://www.ittechnology.us/16-semcamp-w-warszawie-zarejestruj-sie-juz-teraz/	positive
http://www.ittechnology.us/mala-firma-w-sieci-czyli-nasza-nowa-ksiazka-o-internecie/	positive
http://www.ittechnology.us/social-media/	positive
http://www.izdrowko.pl/	positive
http://www.izdrowko.pl/co-oznacza-bl-zeba-po-plombowaniu/	positive
http://www.jabole.net/wszystko-dla-domu-mybazecom-18535.html	negative
http://www.jacekrzeszotarski.pl/?polecam,18	positive
http://www.jacekrzeszotarski.pl/?umow-wizyte,20	positive
http://www.janmedia.pl/klienci/strategia/itaka_redesign.xml	positive
http://www.janmedia.pl/lista_klientow.xml	positive
http://www.januin.jupe.pl/Gry_przegladarkowe/8191/	negative
http://www.jazz-jamboree.pl/	positive
http://www.jazz-jamboree.pl/festival/	positive
http://www.jedi.com.pl/?p=61	negative
http://www.jedi.com.pl/?page_id=2	negative
http://www.jhvb.transportzp.pl/tag/internet	negative
http://www.jola.wroclaw.pl/	positive
http://www.jola.wroclaw.pl/o,nas.html	positive
http://www.jordania.pl/	negative
http://www.jotbe.pl/html/lato.htm	negative
http://www.kageromania.pl/katalog/produkty/details/p/69	negative
http://www.kardiologia-prenatalna.org.pl/news/show/dr-jacek-paluszynski-z-torunia-laureatem-nagrody-im-dr-andrzeja-respondka-za-rok-2011,34.html	positive
http://www.katalog.galaxy-forum.pl/serwis-1216/Gry_przez_przegladarke.html	negative
http://www.katalog.pacula.eu/?p=7	positive
http://www.katalog.wasza-reklama.pl/ogladane.html	negative
http://www.kataloger.net.pl/internet,i,komputery/gry,internetowe,mstr,3627/	negative
http://www.katalogiwww.info/katalogiwww/Internet/Optymalizacja_stron.html	negative
http://www.katalogregor.pl/internet,i,komputery/gry,strategiczne,s,378/	negative
http://www.katalok.pl/odziez-i-obuwie,75,2,10.html	negative
http://www.katalok.pl/strony/13325,biuro-podrozy-itaka.html	negative
http://www.katalok.pl/strony/13524,wakacjepl.html	negative
http://www.katalok.pl/strony/22195,mybazecom.html	negative
http://www.katalok.pl/turystyka,13,2,0.html	negative
http://www.katowice-airport.com/en/airport/show-news/274588	positive
http://www.katowice-airport.com/en/passenger/tour-operators	positive
http://www.katowice-airport.com/pl/pasazer/touroperatorzy	positive
http://www.kera.stronastartowa.com/	negative
http://www.kkuubbkkii.republika.pl/	negative
http://www.kleopatraatlashotel.com/contact-us/our-tour-operators/	positive
http://www.kleopatraatlashotel.com/tr/contact-us/our-tour-operators/	positive
http://www.klingelhoets.pl/jobs-in,La%20Seca.html	negative
http://www.klingelhoets.pl/jobs-in,Melilla,2.html	negative
http://www.klingelhoets.pl/jobs-in,Villasequilla.html	negative
http://www.klingelhoets.pl/jobs,Concertadoras2.0.html	negative
http://www.klingelhoets.pl/jobs,CONSULTORIA%20TECNOLOGICA.html	negative
http://www.klingelhoets.pl/jobs,Johnson%20%20Johnson,Barcelona.html	negative
http://www.klingelhoets.pl/key,Fontaner%C3%ADa,Islas%20Baleares.html	negative
http://www.klingelhoets.pl/key,Formador,Castilla%20la%20Mancha.html	negative
http://www.klingelhoets.pl/key,Fotograf%C3%ADa,Andaluc%C3%ADa.html	negative
http://www.klingelhoets.pl/key,Freelance,Comunidad%20de%20Madrid.html	negative
http://www.klingelhoets.pl/key,Frigorista,Castilla%20la%20Mancha.html	negative
http://www.klingelhoets.pl/key,Frigorista,Comunidad%20Valenciana.html	negative
http://www.klingelhoets.pl/key,Frigorista,Islas%20Canarias.html	negative
http://www.klingelhoets.pl/key,Geri%C3%A1trico,Islas%20Baleares.html	negative
http://www.klingelhoets.pl/key,Grabador,Castilla%20la%20Mancha.html	negative
http://www.klingelhoets.pl/key,Grabador,Comunidad%20Valenciana.html	negative
http://www.klingelhoets.pl/key,l%C3%ADder,Castilla%20Le%C3%B3n.html	negative
http://www.klingelhoets.pl/key,Laboralista,Islas%20Baleares.html	negative
http://www.klingelhoets.pl/key,Limpieza,Castilla%20Le%C3%B3n.html	negative
http://www.klingelhoets.pl/key,Qu%C3%ADmica,Islas%20Baleares.html	negative
http://www.klingelhoets.pl/key,Qu%C3%ADmica,Islas%20Canarias.html	negative
http://www.kochamciezycie.pl/	positive
http://www.kod-rabatowy.pl/magnesowy_kody-rabatowe.html	negative
http://www.kolczakowo.pl/wlodekciszewski.php	negative
http://www.komputerswiat.pl/media/625435/firefox.html	negative
http://www.komputerswiat.pl/media/625438/internet_explorer.htm	negative
http://www.komputerswiat.pl/nowosci/aplikacje/2013/13/aplikacja-znanylekarzpl-teraz-takze-dla-systemu-ios.aspx	positive
http://www.komputery.link9.pl/blogi-i-fora-dyskusyjne/page5.html	negative
http://www.komunikaciniai.lt/	positive
http://www.komunikaciniai.lt/klientai/	positive
http://www.kontestacja.com/?p=episode&e=1407	positive
http://www.korfu.pl/	negative
http://www.krakweb.pl/wiedza,wartosciowe-linki,v263	positive
http://www.kreger.pl/jobs-in,%C4%A6amrun,5.html	negative
http://www.kreger.pl/jobs-in,Bayam%C3%B3n,1.html	negative
http://www.kreger.pl/jobs-in,Bayam%C3%B3n,3.html	negative
http://www.kreger.pl/jobs-in,Coyoac%C3%A1n.html	negative
http://www.kreger.pl/jobs-in,Papendrecht.html	negative
http://www.kreger.pl/jobs-in,Slavonice,10.html	negative
http://www.kreger.pl/jobs,Aqueciliz%20S.A..html	negative
http://www.kreger.pl/jobs,Aspen%20Dental.html	negative
http://www.kreger.pl/jobs,Beautydemands.html	negative
http://www.kreger.pl/jobs,Briopul%20Lda..html	negative
http://www.kreger.pl/jobs,FRAG%20COMERCIO.html	negative
http://www.kreger.pl/jobs,Groupe%20Proman.html	negative
http://www.kreger.pl/jobs,Grupo%20RD,Faro.html	negative
http://www.kreger.pl/jobs,O%20Padeiro,5.html	negative
http://www.kreger.pl/jobs,Teen%20Academy.html	negative
http://www.kreger.pl/jobs,VENTASK%20GROUP.html	negative
http://www.kreger.pl/key,Aplica%C3%A7%C3%B5es,Distrito%20de%20Braga,3.html	negative
http://www.kreger.pl/key,Aplica%C3%A7%C3%B5es,Distrito%20de%20Porto,1.html	negative
http://www.kreger.pl/key,Apoio%20ao%20cliente,Distrito%20de%20Faro,3.html	negative
http://www.kreger.pl/key,Apoio%20ao%20cliente,Distrito%20de%20Leiria,1.html	negative
http://www.kreger.pl/key,Atendimento,Distrito%20de%20Bragan%C3%A7a,1.html	negative
http://www.kreger.pl/key,Banc%C3%A1ria,Distrito%20de%20Bragan%C3%A7a,2.html	negative
http://www.kreger.pl/key,Barman,Distrito%20de%20Castelo%20Branco.html	negative
http://www.kreger.pl/key,Desenvolvedor,Distrito%20de%20Bragan%C3%A7a.html	negative
http://www.kreger.pl/key,Direito,Distrito%20de%20Viana%20do%20Castelo.html	negative
http://www.kreger.pl/key,F%C3%ADsica,Distrito%20de%20Set%C3%BAbal,3.html	negative
http://www.kreger.pl/key,Fot%C4%82%C5%82grafo,Distrito%20de%20Guarda.html	negative
http://www.kreger.pl/key,Fot%C4%82%C5%82grafo,Distrito%20de%20Lisboa.html	negative
http://www.kreger.pl/key,Industrial,Distrito%20de%20Viana%20do%20Castelo,3.html	negative
http://www.kreger.pl/key,Informa%C3%A7%C3%A3o,Distrito%20de%20Vila%20Real.html	negative
http://www.kreger.pl/key,Integra%C3%A7%C3%A3o,Distrito%20de%20Braga.html	negative
http://www.kreger.pl/key,Integra%C3%A7%C3%A3o,Distrito%20de%20Santar%C3%A9m.html	negative
http://www.kreger.pl/key,Jardineiro,Distrito%20de%20Santar%C3%A9m,3.html	negative
http://www.kreger.pl/key,Pedag%C4%82%C5%82gica,Distrito%20de%20Coimbra.html	negative
http://www.kreger.pl/key,Pedag%C4%82%C5%82gica,Distrito%20de%20Santar%C3%A9m.html	negative
http://www.kreger.pl/key,Pedag%C4%82%C5%82gica,Distrito%20de%20Viseu.html	negative
http://www.kreger.pl/key,Pedag%C4%82%C5%82gico,Distrito%20de%20Santar%C3%A9m.html	negative
http://www.kreger.pl/key,Pedag%C4%82%C5%82gico,Distrito%20de%20Viseu.html	negative
http://www.kreger.pl/key,Produ%C3%A7%C3%A3o,Distrito%20de%20Portalegre.html	negative
http://www.kreger.pl/key,Professional,Distrito%20de%20Castelo%20Branco.html	negative
http://www.kreger.pl/key,Secretariado,Distrito%20de%20Bragan%C3%A7a.html	negative
http://www.kreger.pl/key,Teleoperador,Distrito%20de%20Castelo%20Branco.html	negative
http://www.kreta.pl/	negative
http://www.kribs.pl/key,Accountant,Basilicata.html	negative
http://www.kribs.pl/key,Aerospaziale,Friuli%20Venezia%20Giulia.html	negative
http://www.kribs.pl/key,Alesatore,Lombardia.html	negative
http://www.kribs.pl/key,Allestimento,Sardegna.html	negative
http://www.kribs.pl/key,Imballaggio.html	negative
http://www.krosno24.pl/opinie.php?podstr=temat&topicid=2265&off=60	positive
http://www.krosno24.pl/opinie.php?podstr=temat&topicid=2544	positive
http://www.krupowa.e-gory.pl/linki.htm	negative
http://www.krystyna.info/	positive
http://www.krystyna.info/index.php?id=29	positive
http://www.ksiegarniatoga.republika.pl/linki-003.htm	negative
http://www.ksmkrosno.pl/index.php?option=com_content&task=blogcategory&id=17&limit=3&limitstart=597	negative
http://www.kutek.jogger.pl/startid/449615	positive
http://www.laser-med-chelm.pl/	positive
http://www.lekarz-doktor.pl/Oferujemy-skuteczne-pozycjonowanie	negative
http://www.leki.fora.pl/33-___-o-mnie-zaak_333-w-pokoju-depresja-alias-tutaj-stefan-pisze-o-sobie-moj-bloog-podziel-sie-swym-smutkiem-a-smutku-biedzie-mniej,30/dzuma-21-wieku-to-chaos-informacyjny,10727-160.html	negative
http://www.leki.fora.pl/33-___-o-mnie-zaak_333-w-pokoju-depresja-alias-tutaj-stefan-pisze-o-sobie-moj-bloog-podziel-sie-swym-smutkiem-a-smutku-biedzie-mniej,30/zapytanie-google-depresja-forum-czat-pomoc-wsparcie,9593-30.html	positive
http://www.leki.fora.pl/br-br-br-33-___-o-mnie-zaak_333-w-pokoju-depresja-na-czat-onet-pl-alias-tutaj-stefan-pisze-o-sobie-moj-bloog-podziel-sie-swym-smutkie,30/popularne-tagi,11365-30.html	negative
http://www.leki.fora.pl/br-br-br-33-___-o-mnie-zaak_333-w-pokoju-depresja-na-czat-onet-pl-alias-tutaj-stefan-pisze-o-sobie-moj-bloog-podziel-sie-swym-smutkie,30/roznosci,11526.html	positive
http://www.lexy.com.pl/blog/link-building-w-pigulce-na-silesia-sem.html	positive
http://www.lexy.com.pl/blog/rasizm-w-seo.html	positive
http://www.lexy.com.pl/blog/top-10-seo-blogow-ktore-warto-subskrybowac.html	positive
http://www.licealista.net/memberlist.php?sk=d&sd=a&start=50	negative
http://www.lightwoodsklep.com/	positive
http://www.link-building.pl/	positive
http://www.link-building.pl/?page_id=9	negative
http://www.list-of-domains.org/alexa/Alexa_159.html	negative
http://www.list-of-domains.org/alexa/alexa_162.html	negative
http://www.list-of-domains.org/alexa/Alexa_163.html	negative
http://www.list-of-domains.org/alexa/Alexa_98.html	negative
http://www.listofdomains.org/alexa/Alexa_198.html	negative
http://www.listofdomains.org/alexa/Alexa_63.html	negative
http://www.liveandtravel.pl/?id_str=11	positive
http://www.liveandtravel.pl/?id_str=2	positive
http://www.lobos.elblag.pl/	positive
http://www.locorriere.pl/jobs,%E6%8C%AA%E5%A8%81%E8%88%B9%E7%BA%A7%E7%A4%BE(%E4%B8%AD%E5%9B%BD)%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,Shanghai.html	negative
http://www.locorriere.pl/jobs,%E7%99%BE%E7%89%B9%E4%B8%AD%E5%9B%BD,Chengdu.html	negative
http://www.locorriere.pl/jobs,Advanced%20Clinical%20Recruitment%20Ltd.html	negative
http://www.locorriere.pl/jobs,Lean%20Engineering%20Recruitment%20Limited.html	negative
http://www.locorriere.pl/key,Policy,Foshan.html	negative
http://www.locorriere.pl/key,System,Foshan.html	negative
http://www.loter.pl/forum/najlepsze-wyszukiwarki-last-minute	positive
http://www.lotni.pl/dla_pasazerow/organizatorzy_imprez	positive
http://www.lovefashionblog.com/?p=2470	positive
http://www.lovefashionblog.com/?tag=szara-sportowa-spodnica-stylizacja	positive
http://www.lubin.pl/aktualnosci,26943,blizej_z_wroclawia.html	positive
http://www.lynck.nl/webmasters.php	negative
http://www.lyndagreenblatt.com/http:/www.lyndagreenblatt.com/lifestyle/gry-na-przegladarke/feed/	negative
http://www.mackler.pl/jobs-in,Jujuy.html	negative
http://www.mackler.pl/jobs-in,Virginia%20Beach.html	negative
http://www.mackler.pl/jobs,Pharmaprojects%20Sa,Buenos%20Aires.html	negative
http://www.mackler.pl/key,Aprendiz,Santa%20Cruz.html	negative
http://www.maddinka.com/konkurs-clotify-i-test-wirtualnej-szafy/	positive
http://www.magimik.pl/kreta/day1.html	positive
http://www.magimik.pl/kreta/dzien1.html	positive
http://www.majorka.pl/	negative
http://www.malta.pl/	negative
http://www.mamanista.com/2011/08/help-support-first-book.html	negative
http://www.mappolska.pl/	positive
http://www.marcinosiak.pl/zapomniane-social-media/	positive
http://www.marciu.republika.pl/szukaj/madrala/start.htm	negative
http://www.marekgorniak.pl/en/linki.html	positive
http://www.marekgorniak.pl/pl/linki.html	positive
http://www.marfanforum.pl/viewtopic.php?f=52&t=1791	positive
http://www.marioosz.is.net.pl/GC.html	negative
http://www.marioosz.is.net.pl/Morocco.html	negative
http://www.marketdog.pl/blog/internetowe-modele-biznesowe/	positive
http://www.marketinglab.pl/kolejny-7-semcamp-juz-18-stycznia/	positive
http://www.marketinglab.pl/remarketing-w-wyszukiwarce-google-rlsa-strategia-wykorzystania/	positive
http://www.maroko.pl/	negative
http://www.mastifland.com.pl/2015/01/30/co-bigelow-premium-menthol-goleniu-krem-z-olejkiem-eukaliptusa-52-uncji/	negative
http://www.mateuszmazurek.pl/247,content-marketing-skuteczna-reklama-i-skuteczne-seo.html	positive
http://www.mattcutts.com/blog/rel-canonical-html-head/	positive
http://www.meble.zestawgier.pl/5784,serwis,Gry-na-przegladarke.html	negative
http://www.medi-tour.pl/	positive
http://www.medi-tour.pl/612,0,carolina-medical-center.html	positive
http://www.medimedic.pl/index.php/nasi-lekarze	positive
http://www.medisquad.eu/pl/article/przydatne-linki	positive
http://www.medpharmjobs.com/p/16,partners	positive
http://www.medpharmjobs.com/p/309,partnaires	positive
http://www.meduzo.pl/maciej-budzich/	positive
http://www.memtor.pl/	positive
http://www.menshealth.pl/reklama	positive
http://www.merlinx.pl/mds_przyklady.php	negative
http://www.meteovista.pl/historia/3/0	positive
http://www.mg-partner.com.pl/linki.html	negative
http://www.michal.makaruk.pl/	positive
http://www.michal.makaruk.pl/page/3	negative
http://www.mika3008.stronastartowa.com/	negative
http://www.millhiser.pl/jobs-in,%C3%96stersund,3.html	negative
http://www.millhiser.pl/jobs-in,%C3%98restad,2.html	negative
http://www.millhiser.pl/jobs-in,Billingham.html	negative
http://www.millhiser.pl/jobs-in,Bosna%20a%20Hercegovina,6.html	negative
http://www.millhiser.pl/jobs-in,Br%C3%B8ndby,3.html	negative
http://www.millhiser.pl/jobs-in,Brezno,3.html	negative
http://www.millhiser.pl/jobs-in,Canon%20City.html	negative
http://www.millhiser.pl/jobs-in,Ciudad%20de%20Panam%C3%A1.html	negative
http://www.millhiser.pl/jobs-in,Deerfield%20Beach.html	negative
http://www.millhiser.pl/jobs-in,Dubai%20-%20Beirut.html	negative
http://www.millhiser.pl/jobs-in,Florham%20Park,1.html	negative
http://www.millhiser.pl/jobs-in,Fort%20Worth.html	negative
http://www.millhiser.pl/jobs-in,Frederikssund,4.html	negative
http://www.millhiser.pl/jobs-in,Gennevilliers.html	negative
http://www.millhiser.pl/jobs-in,Green%20Bay.html	negative
http://www.millhiser.pl/jobs-in,Hessen%20-%20Essen.html	negative
http://www.millhiser.pl/jobs-in,Hol%C3%AD%C4%8D,7.html	negative
http://www.millhiser.pl/jobs-in,K%C5%8Dt%C5%8D.html	negative
http://www.millhiser.pl/jobs-in,Kameari.html	negative
http://www.millhiser.pl/jobs-in,Krakovany,2.html	negative
http://www.millhiser.pl/jobs-in,Lakeland.html	negative
http://www.millhiser.pl/jobs-in,Lama%C4%8D,5.html	negative
http://www.millhiser.pl/jobs-in,Lexington%20Park.html	negative
http://www.millhiser.pl/jobs-in,Long%20Island,2.html	negative
http://www.millhiser.pl/jobs-in,Menlo%20Park.html	negative
http://www.millhiser.pl/jobs-in,Milwaukee.html	negative
http://www.millhiser.pl/jobs-in,Newcastle.html	negative
http://www.millhiser.pl/jobs-in,Nihonbashiningyocho,2.html	negative
http://www.millhiser.pl/jobs-in,Northside%20Dublin%20-%20Sutton.html	negative
http://www.millhiser.pl/jobs-in,Nyn%C3%A4shamn,3.html	negative
http://www.millhiser.pl/jobs-in,Philadelphia,3.html	negative
http://www.millhiser.pl/jobs-in,Port%20Saint%20Lucie,1.html	negative
http://www.millhiser.pl/jobs-in,Pre%C5%A1ovsk%C3%BD%20kraj%20-%20Trebi%C5%A1ov.html	negative
http://www.millhiser.pl/jobs-in,Redwood%20City,2.html	negative
http://www.millhiser.pl/jobs-in,Richmond%20upon%20Thames,3.html	negative
http://www.millhiser.pl/jobs-in,San%20Bonifacio.html	negative
http://www.millhiser.pl/jobs-in,Southside%20Dublin%20-%20Cabinteely.html	negative
http://www.millhiser.pl/jobs-in,Star%C3%A1%20Tur%C3%A1,10.html	negative
http://www.millhiser.pl/jobs-in,Topo%C4%BE%C4%8Dany,7.html	negative
http://www.millhiser.pl/jobs-in,Trnavsk%C3%BD%20kraj%20-%20%C5%BDilinsk%C3%BD%20kraj.html	negative
http://www.millhiser.pl/jobs-in,Trnavsk%C3%BD%20kraj%20-%20Bratislavsk%C3%BD%20kraj.html	negative
http://www.millhiser.pl/jobs-in,Virginia%20Beach.html	negative
http://www.millhiser.pl/jobs-in,Vod%C5%88any,6.html	negative
http://www.millhiser.pl/jobs-in,Vrbov%C3%A9,1.html	negative
http://www.millhiser.pl/jobs-in,West%20Palm%20Beach.html	negative
http://www.millhiser.pl/jobs-in,Wildeshausen,2.html	negative
http://www.millhiser.pl/jobs,1.%20day%20s.r.o.,Pre%C5%A1ovsk%C3%BD%20kraj.html	negative
http://www.millhiser.pl/jobs,1.%20day%20s.r.o.,Star%C3%A1%20%C4%BDubov%C5%88a.html	negative
http://www.millhiser.pl/jobs,1st%20UNISPO,%20s.r.o..html	negative
http://www.millhiser.pl/jobs,Amazon%20/Slovakia/r.php?r=45821db0330a3036b72bb2c26f2ad317&k=494d415c58050307530d001018040d0e044c1d1b1d71595b584e44050307540022121d00020e1159760f0c01474a532c1f565b59144c&c=sk_SK	negative
http://www.millhiser.pl/jobs,ARTLUK%20s.r.o.,Pre%C5%A1ov.html	negative
http://www.millhiser.pl/jobs,BALANCED%20HR%20s.r.o.,Slovensko.html	negative
http://www.millhiser.pl/jobs,bauMax%20SR,%20spol.%20s%20r.o..html	negative
http://www.millhiser.pl/jobs,British%20International%20School%20Bratislava%20s.r.o.,D%C3%BAbravka.html	negative
http://www.millhiser.pl/jobs,BTG%20HOLDING%20s.%20r.%20o.,Kysuck%C3%A9%20Nov%C3%A9%20Mesto.html	negative
http://www.millhiser.pl/jobs,CCC%20Slovakia,%20s.r.o..html	negative
http://www.millhiser.pl/jobs,Children's%20National%20Health%20System,Silver%20Spring.html	negative
http://www.millhiser.pl/jobs,CLEVERLANCE%20Slovakia%20s.r.o.,Bratislava.html	negative
http://www.millhiser.pl/jobs,COM%202%20BIZ%20spol.%20s%20r.o.,Bratislava.html	negative
http://www.millhiser.pl/jobs,Creative%20Web,%20s.r.o..html	negative
http://www.millhiser.pl/jobs,CreditCall,%20s.r.o.,Zvolen.html	negative
http://www.millhiser.pl/jobs,CSOB%20Financna%20skupina,Humenn%C3%A9.html	negative
http://www.millhiser.pl/jobs,Danica%20Daubnerova%20-%20VLASOVY%20SALON%20PANDA,Sere%C4%8F.html	negative
http://www.millhiser.pl/jobs,Domov%20seniorov%20Lamac.html	negative
http://www.millhiser.pl/jobs,Domov%20Spevackeho%20zboru%20slovenskych%20ucitelov,Tren%C4%8Dianske%20Teplice.html	negative
